Tipe,Nama,Kuantitas/Panjang,Satuan,Latitude,Longitude
POP / Server OLT,Waru,1,pcs,-7.3526914,112.729267
ODC,ODC 01,1,pcs,-7.3530564770104,112.72822428541095
Join Closure,JOIN CLOSURE ODC 01,1,pcs,-7.3530564770104,112.72822428541095
ODP,01/01,1,pcs,-7.3536406,112.728122
Kabel Distribusi,ODC 01 -> 01/01,79.11,m,,
